,x
11399,4.98E-07
11400,4.87E-07
11401,5.18E-07
11402,5.14E-07
11403,5.27E-07
11404,5.48E-07
11405,5.26E-07
11406,5.18E-07
11407,5.35E-07
11408,5.24E-07
11409,5.27E-07
11410,5.26E-07
11411,5.40E-07
11412,5.57E-07
11413,4.66E-07
11414,5.17E-07
11415,5.36E-07
11416,5.26E-07
11417,4.96E-07
11418,5.28E-07
11419,4.94E-07
11420,5.47E-07
11421,5.17E-07
11422,5.07E-07
11423,5.49E-07
11424,5.43E-07
11425,5.29E-07
11426,4.68E-07
11427,5.34E-07
11428,5.15E-07
11429,5.67E-07
11430,4.74E-07
11431,5.00E-07
11432,4.97E-07
11433,4.73E-07
11434,5.09E-07
11435,4.92E-07
11436,5.18E-07
11437,5.09E-07
11438,5.26E-07
11439,5.04E-07
11440,5.10E-07
11441,4.99E-07
11442,4.95E-07
11443,4.68E-07
11444,5.51E-07
11445,4.94E-07
11446,4.99E-07
11447,5.08E-07
11448,5.19E-07
11449,5.07E-07
11450,4.98E-07
11451,5.35E-07
11452,5.44E-07
11453,4.99E-07
11454,4.84E-07
11455,5.17E-07
11456,4.70E-07
11457,5.16E-07
11458,4.98E-07
11459,5.28E-07
11460,4.86E-07
11461,4.74E-07
11462,4.77E-07
11463,5.08E-07
11464,5.26E-07
11465,4.77E-07
11466,4.91E-07
11467,5.32E-07
11468,4.69E-07
11469,4.96E-07
11470,4.94E-07
11471,5.07E-07
11472,4.97E-07
11473,5.08E-07
11474,5.62E-07
11475,5.43E-07
11476,4.97E-07
11477,5.05E-07
11478,5.03E-07
11479,4.92E-07
11480,5.18E-07
11481,4.57E-07
11482,5.15E-07
11483,4.82E-07
11484,4.98E-07
11485,5.33E-07
11486,5.00E-07
11487,5.45E-07
11488,5.14E-07
11489,5.14E-07
11490,5.08E-07
11491,5.09E-07
11492,5.21E-07
11493,5.04E-07
11494,5.06E-07
11495,4.71E-07
11496,5.32E-07
11497,5.51E-07
11498,5.27E-07
11499,5.62E-07
11500,5.04E-07
11501,4.89E-07
11502,4.93E-07
11503,4.85E-07
11504,5.21E-07
11505,5.41E-07
11506,5.99E-07
11507,6.18E-07
11508,5.35E-07
11509,4.88E-07
11510,4.96E-07
11511,5.01E-07
11512,4.96E-07
11513,5.16E-07
11514,4.81E-07
11515,4.90E-07
11516,4.96E-07
11517,5.27E-07
11518,4.95E-07
11519,5.18E-07
11520,5.06E-07
11521,5.16E-07
11522,5.18E-07
11523,4.93E-07
11524,4.82E-07
11525,4.84E-07
11526,5.75E-07
11527,5.24E-07
11528,4.88E-07
11529,4.97E-07
11530,4.89E-07
11531,5.24E-07
11532,4.79E-07
11533,5.19E-07
11534,5.13E-07
11535,5.17E-07
11536,4.95E-07
11537,5.29E-07
11538,4.58E-07
11539,4.89E-07
11540,5.10E-07
11541,4.90E-07
11542,4.84E-07
11543,5.44E-07
11544,4.88E-07
11545,5.20E-07
11546,5.12E-07
11547,5.05E-07
11548,5.02E-07
11549,4.89E-07
11550,4.94E-07
11551,4.91E-07
11552,4.87E-07
11553,4.93E-07
11554,4.85E-07
11555,5.55E-07
11556,4.94E-07
11557,4.78E-07
11558,4.89E-07
11559,5.35E-07
11560,4.93E-07
11561,5.15E-07
11562,4.94E-07
11563,5.14E-07
11564,4.93E-07
11565,5.06E-07
11566,5.31E-07
11567,5.00E-07
11568,5.30E-07
11569,5.19E-07
11570,5.10E-07
11571,5.36E-07
11572,5.11E-07
11573,5.51E-07
11574,5.27E-07
11575,5.21E-07
11576,5.23E-07
11577,5.13E-07
11578,5.33E-07
11579,5.07E-07
11580,4.93E-07
11581,4.61E-07
11582,5.61E-07
11583,4.68E-07
11584,5.11E-07
11585,6.06E-07
11586,5.14E-07
11587,5.02E-07
11588,4.97E-07
11589,5.05E-07
11590,4.91E-07
11591,5.10E-07
11592,5.31E-07
11593,5.32E-07
11594,5.48E-07
11595,4.71E-07
11596,4.79E-07
11597,5.24E-07
11598,4.81E-07
11599,4.99E-07
11600,5.51E-07
11601,5.28E-07
11602,4.40E-07
11603,5.23E-07
11604,4.97E-07
11605,5.09E-07
11606,5.07E-07
11607,5.07E-07
11608,5.32E-07
11609,5.22E-07
11610,5.19E-07
11611,4.65E-07
11612,5.25E-07
11613,4.97E-07
11614,5.06E-07
11615,4.87E-07
11616,5.50E-07
11617,4.94E-07
11618,5.47E-07
11619,5.35E-07
11620,5.16E-07
11621,4.60E-07
11622,4.93E-07
11623,4.79E-07
11624,5.31E-07
11625,5.28E-07
11626,4.60E-07
11627,4.97E-07
11628,5.61E-07
11629,5.57E-07
11630,4.73E-07
11631,5.31E-07
11632,5.01E-07
11633,4.97E-07
11634,5.27E-07
11635,5.30E-07
11636,5.45E-07
11637,5.47E-07
11638,5.28E-07
11639,5.28E-07
11640,5.20E-07
11641,4.99E-07
11642,5.11E-07
11643,5.03E-07
11644,5.13E-07
11645,5.09E-07
11646,4.32E-07
11647,5.09E-07
11648,5.34E-07
11649,5.27E-07
11650,5.34E-07
11651,5.19E-07
11652,4.98E-07
11653,5.38E-07
11654,4.94E-07
11655,4.97E-07
11656,5.56E-07
11657,5.15E-07
11658,4.76E-07
11659,5.06E-07
11660,4.88E-07
11661,4.81E-07
11662,5.02E-07
11663,4.71E-07
11664,4.86E-07
11665,4.72E-07
11666,5.31E-07
11667,4.91E-07
11668,5.33E-07
11669,5.37E-07
11670,4.75E-07
11671,5.00E-07
11672,5.09E-07
11673,5.11E-07
11674,5.31E-07
11675,5.27E-07
11676,5.21E-07
11677,5.79E-07
11678,5.22E-07
11679,4.47E-07
11680,4.69E-07
11681,5.71E-07
11682,5.02E-07
11683,4.70E-07
11684,5.21E-07
11685,4.79E-07
11686,5.19E-07
11687,5.16E-07
11688,4.85E-07
11689,5.22E-07
11690,5.90E-07
11691,5.39E-07
11692,5.50E-07
11693,5.13E-07
11694,5.13E-07
11695,5.13E-07
11696,5.16E-07
11697,4.95E-07
11698,4.97E-07
11699,5.41E-07
11700,5.21E-07
11701,4.97E-07
11702,5.20E-07
11703,5.06E-07
11704,5.22E-07
11705,4.73E-07
11706,5.26E-07
11707,5.01E-07
11708,5.68E-07
11709,6.06E-07
11710,4.94E-07
11711,4.92E-07
11712,4.95E-07
11713,5.10E-07
11714,4.68E-07
11715,5.00E-07
11716,4.89E-07
11717,5.43E-07
11718,5.43E-07
11719,5.40E-07
11720,5.30E-07
11721,5.53E-07
11722,5.51E-07
11723,5.31E-07
11724,5.68E-07
11725,5.24E-07
11726,5.77E-07
11727,5.01E-07
11728,4.94E-07
11729,5.11E-07
11730,5.13E-07
11731,5.04E-07
11732,5.24E-07
11733,4.97E-07
11734,4.88E-07
11735,5.20E-07
11736,4.76E-07
11737,5.11E-07
11738,5.18E-07
11739,5.45E-07
11740,5.43E-07
11741,5.18E-07
11742,5.24E-07
11743,5.28E-07
11744,5.10E-07
11745,4.97E-07
11746,5.18E-07
11747,5.04E-07
11748,5.39E-07
11749,4.88E-07
11750,5.35E-07
11751,5.19E-07
11752,5.27E-07
11753,5.32E-07
11754,5.07E-07
11755,4.91E-07
11756,5.04E-07
11757,5.08E-07
11758,5.15E-07
11759,4.77E-07
11760,5.36E-07
11761,5.51E-07
11762,5.06E-07
11763,5.12E-07
11764,4.95E-07
11765,5.26E-07
11766,5.31E-07
11767,5.21E-07
11768,5.00E-07
11769,5.30E-07
11770,5.05E-07
11771,5.16E-07
11772,5.04E-07
11773,5.25E-07
11774,5.12E-07
11775,5.01E-07
11776,5.48E-07
11777,5.09E-07
11778,4.86E-07
11779,5.28E-07
11780,4.88E-07
11781,5.40E-07
11782,5.28E-07
11783,5.19E-07
11784,5.52E-07
11785,4.48E-07
11786,5.50E-07
11787,5.60E-07
11788,5.03E-07
11789,5.68E-07
11790,5.26E-07
11791,5.27E-07
11792,5.05E-07
11793,5.16E-07
11794,5.26E-07
11795,5.25E-07
11796,5.09E-07
11797,4.90E-07
11798,5.22E-07
11799,5.22E-07
11800,4.80E-07
11801,4.96E-07
11802,5.22E-07
11803,5.46E-07
11804,5.23E-07
11805,5.37E-07
11806,5.46E-07
11807,5.09E-07
11808,4.72E-07
11809,5.28E-07
11810,5.10E-07
11811,5.55E-07
11812,5.05E-07
11813,4.39E-07
11814,4.84E-07
11815,5.38E-07
11816,5.34E-07
11817,5.18E-07
11818,5.20E-07
11819,5.08E-07
11820,5.31E-07
11821,5.16E-07
11822,5.04E-07
11823,4.82E-07
11824,5.07E-07
11825,4.97E-07
11826,5.75E-07
11827,5.09E-07
11828,4.64E-07
11829,4.89E-07
11830,5.41E-07
11831,5.09E-07
11832,5.04E-07
11833,5.38E-07
11834,5.11E-07
11835,4.60E-07
11836,5.72E-07
11837,5.85E-07
11838,5.49E-07
11839,5.39E-07
11840,5.30E-07
11841,5.48E-07
11842,4.96E-07
11843,5.54E-07
11844,4.93E-07
11845,5.79E-07
11846,5.63E-07
11847,5.63E-07
11848,5.37E-07
11849,5.70E-07
11850,5.26E-07
11851,5.09E-07
11852,5.01E-07
11853,4.68E-07
11854,5.27E-07
11855,5.40E-07
11856,4.99E-07
11857,4.86E-07
11858,5.29E-07
11859,4.93E-07
11860,4.86E-07
11861,5.80E-07
11862,5.00E-07
11863,5.69E-07
11864,5.33E-07
11865,5.12E-07
11866,5.39E-07
11867,4.99E-07
11868,5.26E-07
11869,5.25E-07
11870,5.06E-07
11871,4.67E-07
11872,5.00E-07
11873,5.03E-07
11874,4.97E-07
11875,5.21E-07
11876,5.07E-07
11877,4.82E-07
11878,5.48E-07
11879,5.40E-07
11880,5.84E-07
11881,5.04E-07
11882,5.11E-07
11883,4.76E-07
11884,5.52E-07
11885,5.05E-07
11886,8.92E-09
11887,5.35E-07
11888,4.70E-07
11889,5.04E-07
11890,4.94E-07
11891,4.87E-07
11892,5.13E-07
11893,5.00E-07
11894,5.19E-07
11895,4.58E-07
11896,5.08E-07
11897,5.13E-07
11898,5.22E-07
11899,4.91E-07
11900,4.91E-07
11901,5.46E-07
11902,5.12E-07
11903,5.20E-07
11904,5.04E-07
11905,5.24E-07
11906,4.98E-07
11907,4.74E-07
11908,5.37E-07
11909,4.95E-07
11910,4.83E-07
11911,5.20E-07
11912,4.92E-07
11913,5.08E-07
11914,4.49E-07
11915,5.10E-07
11916,5.91E-07
11917,5.11E-07
11918,5.14E-07
11919,5.35E-07
11920,5.01E-07
11921,5.18E-07
11922,4.74E-07
11923,4.54E-07
11924,5.31E-07
11925,5.77E-07
11926,5.01E-07
11927,5.77E-07
11928,5.12E-07
11929,5.47E-07
11930,4.87E-07
11931,4.92E-07
11932,4.94E-07
11933,4.86E-07
11934,4.60E-07
11935,5.48E-07
11936,5.34E-07
11937,4.81E-07
11938,4.96E-07
11939,5.03E-07
11940,5.45E-07
11941,5.08E-07
11942,5.15E-07
11943,5.33E-07
11944,5.05E-07
11945,5.19E-07
11946,5.34E-07
11947,5.35E-07
11948,5.35E-07
11949,4.63E-07
11950,4.82E-07
11951,4.96E-07
11952,5.11E-07
11953,5.01E-07
11954,5.44E-07
11955,4.96E-07
11956,4.87E-07
11957,4.88E-07
11958,4.99E-07
11959,5.26E-07
11960,5.42E-07
11961,5.25E-07
11962,5.06E-07
11963,5.34E-07
11964,4.98E-07
11965,5.47E-07
11966,5.16E-07
11967,5.05E-07
11968,5.15E-07
11969,5.51E-07
11970,4.90E-07
11971,4.93E-07
11972,5.07E-07
11973,5.11E-07
11974,5.07E-07
11975,5.32E-07
11976,4.75E-07
11977,4.98E-07
11978,4.90E-07
11979,5.45E-07
11980,4.70E-07
11981,4.97E-07
11982,4.87E-07
11983,5.10E-07
11984,5.29E-07
11985,5.30E-07
11986,5.28E-07
11987,5.29E-07
11988,4.90E-07
11989,4.75E-07
11990,4.90E-07
11991,4.95E-07
11992,5.07E-07
11993,4.88E-07
11994,5.41E-07
11995,5.33E-07
11996,5.36E-07
11997,4.53E-07
11998,5.14E-07
11999,4.98E-07
12000,5.54E-07
12001,5.15E-07
12002,4.58E-07
12003,4.74E-07
12004,5.23E-07
12005,5.38E-07
12006,5.21E-07
12007,4.95E-07
12008,5.05E-07
12009,5.08E-07
12010,4.83E-07
12011,5.63E-07
12012,5.06E-07
12013,4.97E-07
12014,5.07E-07
12015,5.07E-07
12016,4.83E-07
12017,5.36E-07
12018,4.91E-07
12019,5.15E-07
12020,4.80E-07
12021,5.09E-07
12022,4.75E-07
12023,4.93E-07
12024,4.96E-07
12025,5.08E-07
12026,5.45E-07
12027,5.18E-07
12028,5.45E-07
12029,4.91E-07
12030,5.30E-07
12031,5.08E-07
12032,5.47E-07
12033,4.97E-07
12034,4.79E-07
12035,4.82E-07
12036,5.66E-07
12037,4.88E-07
12038,5.04E-07
12039,5.27E-07
12040,5.13E-07
12041,4.74E-07
12042,5.10E-07
12043,5.04E-07
12044,5.09E-07
12045,4.73E-07
12046,4.90E-07
12047,5.50E-07
12048,5.23E-07
12049,5.52E-07
12050,5.09E-07
12051,4.97E-07
12052,5.15E-07
12053,4.74E-07
12054,4.66E-07
12055,5.13E-07
12056,4.95E-07
12057,4.80E-07
12058,4.87E-07
12059,4.97E-07
12060,5.09E-07
12061,5.14E-07
12062,5.27E-07
12063,5.58E-07
12064,5.19E-07
12065,5.31E-07
12066,5.24E-07
12067,5.20E-07
12068,4.56E-07
12069,4.94E-07
12070,5.49E-07
12071,5.16E-07
12072,4.75E-07
12073,5.03E-07
12074,4.91E-07
12075,4.99E-07
12076,5.13E-07
12077,5.00E-07
12078,5.08E-07
12079,5.13E-07
12080,5.14E-07
12081,4.91E-07
12082,5.13E-07
12083,4.61E-07
12084,5.08E-07
12085,5.05E-07
12086,5.28E-07
12087,5.38E-07
12088,5.05E-07
12089,5.03E-07
12090,5.09E-07
12091,5.33E-07
12092,5.40E-07
12093,5.26E-07
12094,4.88E-07
12095,5.18E-07
12096,4.73E-07
12097,4.72E-07
12098,5.17E-07
12099,4.98E-07
12100,4.75E-07
12101,4.42E-07
12102,5.42E-07
12103,5.04E-07
12104,5.21E-07
12105,5.32E-07
12106,5.05E-07
12107,5.06E-07
12108,4.91E-07
12109,4.85E-07
12110,4.80E-07
12111,5.37E-07
12112,4.78E-07
12113,5.20E-07
12114,5.16E-07
12115,5.23E-07
12116,5.18E-07
12117,5.44E-07
12118,5.43E-07
12119,5.02E-07
12120,5.18E-07
12121,4.91E-07
12122,5.06E-07
12123,5.29E-07
12124,5.44E-07
12125,4.96E-07
12126,5.00E-07
12127,5.18E-07
12128,5.24E-07
12129,5.09E-07
12130,5.00E-07
12131,5.08E-07
12132,4.95E-07
12133,5.33E-07
12134,4.55E-07
12135,4.72E-07
12136,5.07E-07
12137,5.06E-07
12138,4.91E-07
12139,4.75E-07
12140,5.01E-07
12141,4.63E-07
12142,4.98E-07
12143,5.23E-07
12144,5.41E-07
12145,4.90E-07
12146,4.88E-07
12147,5.10E-07
12148,5.36E-07
12149,5.04E-07
12150,5.34E-07
12151,5.51E-07
12152,4.83E-07
12153,5.51E-07
12154,4.63E-07
12155,5.15E-07
12156,4.99E-07
12157,4.90E-07
12158,5.07E-07
12159,4.86E-07
12160,4.97E-07
12161,4.80E-07
12162,4.87E-07
12163,5.24E-07
12164,5.09E-07
12165,5.30E-07
12166,5.05E-07
12167,5.40E-07
12168,4.63E-07
12169,4.79E-07
12170,5.14E-07
12171,5.49E-07
12172,4.99E-07
12173,5.28E-07
12174,5.47E-07
12175,5.04E-07
12176,4.85E-07
12177,5.00E-07
12178,5.01E-07
12179,5.30E-07
12180,5.33E-07
12181,5.11E-07
12182,5.19E-07
12183,4.85E-07
12184,4.95E-07
12185,4.98E-07
12186,5.32E-07
12187,5.08E-07
12188,4.89E-07
12189,5.41E-07
12190,4.88E-07
12191,5.44E-07
12192,5.16E-07
12193,5.00E-07
12194,5.21E-07
12195,5.13E-07
12196,5.16E-07
12197,5.12E-07
12198,5.61E-07
12199,4.89E-07
12200,4.67E-07
12201,5.02E-07
12202,5.04E-07
12203,5.49E-07
12204,4.91E-07
12205,4.93E-07
12206,5.18E-07
12207,5.05E-07
12208,5.27E-07
12209,4.92E-07
12210,5.03E-07
12211,5.25E-07
12212,5.19E-07
12213,5.02E-07
12214,4.66E-07
12215,5.11E-07
12216,4.87E-07
12217,4.99E-07
12218,4.79E-07
12219,5.37E-07
12220,4.92E-07
12221,5.72E-07
12222,5.47E-07
12223,5.10E-07
12224,4.84E-07
12225,5.05E-07
12226,5.26E-07
12227,4.92E-07
12228,5.09E-07
12229,5.15E-07
12230,4.78E-07
12231,5.12E-07
12232,5.25E-07
12233,5.16E-07
12234,4.86E-07
12235,5.07E-07
12236,4.70E-07
12237,5.17E-07
12238,4.91E-07
12239,4.87E-07
12240,4.95E-07
12241,5.19E-07
12242,5.35E-07
12243,5.00E-07
12244,5.00E-07
12245,5.28E-07
12246,5.06E-07
12247,5.01E-07
12248,4.84E-07
12249,5.17E-07
12250,5.30E-07
12251,4.85E-07
12252,5.34E-07
12253,5.08E-07
12254,5.51E-07
12255,4.63E-07
12256,5.03E-07
12257,5.33E-07
12258,4.84E-07
12259,4.39E-07
12260,5.41E-07
12261,5.10E-07
12262,5.28E-07
12263,5.00E-07
12264,5.10E-07
12265,5.11E-07
12266,5.01E-07
12267,4.87E-07
12268,4.72E-07
12269,5.21E-07
12270,5.42E-07
12271,4.84E-07
12272,5.66E-07
12273,5.22E-07
12274,5.15E-07
12275,5.48E-07
12276,5.12E-07
12277,5.30E-07
12278,5.23E-07
12279,5.23E-07
12280,5.31E-07
12281,5.01E-07
12282,5.23E-07
12283,5.00E-07
12284,5.23E-07
12285,4.99E-07
12286,5.15E-07
12287,5.19E-07
12288,5.36E-07
12289,4.98E-07
12290,4.89E-07
12291,4.97E-07
12292,5.12E-07
12293,5.09E-07
12294,5.08E-07
12295,5.30E-07
12296,4.92E-07
12297,5.29E-07
12298,5.22E-07
12299,5.35E-07
12300,4.61E-07
12301,5.20E-07
12302,5.36E-07
12303,5.07E-07
12304,5.37E-07
12305,5.07E-07
12306,4.95E-07
12307,5.06E-07
12308,4.95E-07
12309,5.08E-07
12310,5.02E-07
12311,5.07E-07
12312,5.12E-07
12313,5.05E-07
12314,5.08E-07
12315,5.04E-07
12316,5.01E-07
12317,4.90E-07
12318,5.01E-07
12319,5.05E-07
12320,4.92E-07
12321,4.90E-07
12322,5.31E-07
12323,4.68E-07
12324,5.54E-07
12325,5.00E-07
12326,5.27E-07
12327,5.23E-07
12328,5.16E-07
12329,5.01E-07
12330,5.11E-07
12331,5.51E-07
12332,5.48E-07
12333,5.04E-07
12334,5.03E-07
12335,4.95E-07
12336,5.05E-07
12337,5.20E-07
12338,4.85E-07
12339,5.12E-07
12340,5.83E-07
12341,5.38E-07
12342,4.93E-07
12343,4.85E-07
12344,4.98E-07
12345,5.28E-07
12346,4.65E-07
12347,5.17E-07
12348,5.28E-07
12349,5.05E-07
12350,5.03E-07
12351,5.18E-07
12352,5.02E-07
12353,5.50E-07
12354,4.81E-07
12355,4.80E-07
12356,5.06E-07
12357,5.07E-07
12358,5.11E-07
12359,5.10E-07
12360,4.81E-07
12361,4.83E-07
12362,5.31E-07
12363,4.93E-07
12364,5.25E-07
12365,5.15E-07
12366,5.73E-07
12367,5.30E-07
12368,5.52E-07
12369,5.68E-07
12370,4.92E-07
12371,4.72E-07
12372,5.00E-07
12373,4.87E-07
12374,4.89E-07
12375,5.20E-07
12376,5.43E-07
12377,5.23E-07
12378,4.69E-07
12379,4.93E-07
12380,5.05E-07
12381,4.94E-07
12382,5.08E-07
12383,5.00E-07
12384,5.38E-07
12385,5.04E-07
12386,4.75E-07
12387,5.11E-07
12388,5.02E-07
12389,5.07E-07
12390,4.91E-07
12391,4.98E-07
12392,5.03E-07
12393,4.75E-07
12394,5.08E-07
12395,5.18E-07
12396,5.09E-07
12397,4.84E-07
12398,5.14E-07
12399,5.24E-07
12400,5.25E-07
12401,4.95E-07
12402,4.78E-07
12403,4.94E-07
12404,4.66E-07
12405,5.36E-07
12406,5.10E-07
12407,5.06E-07
12408,5.29E-07
12409,5.13E-07
12410,5.15E-07
12411,5.24E-07
12412,5.09E-07
12413,4.72E-07
12414,4.80E-07
12415,4.35E-07
12416,4.40E-07
12417,4.39E-07
12418,4.25E-07
12419,4.56E-07
12420,4.96E-07
12421,4.72E-07
12422,4.61E-07
12423,4.89E-07
12424,4.53E-07
12425,4.62E-07
12426,4.60E-07
12427,4.69E-07
12428,4.56E-07
12429,4.60E-07
12430,4.85E-07
12431,4.55E-07
12432,4.59E-07
12433,4.78E-07
12434,4.68E-07
12435,4.68E-07
12436,4.34E-07
12437,4.88E-07
12438,4.75E-07
12439,4.76E-07
12440,4.16E-07
12441,4.84E-07
12442,4.84E-07
12443,4.79E-07
12444,4.62E-07
12445,4.85E-07
12446,4.52E-07
12447,5.10E-07
12448,5.18E-07
12449,4.33E-07
12450,4.21E-07
12451,4.79E-07
12452,4.44E-07
12453,4.36E-07
12454,4.70E-07
12455,4.57E-07
12456,4.49E-07
12457,4.21E-07
12458,4.66E-07
12459,4.74E-07
12460,4.93E-07
12461,4.53E-07
12462,4.64E-07
12463,4.69E-07
12464,4.93E-07
12465,4.79E-07
12466,4.51E-07
12467,4.73E-07
12468,4.47E-07
12469,4.86E-07
12470,4.89E-07
12471,4.79E-07
12472,4.31E-07
12473,4.47E-07
12474,4.39E-07
12475,4.50E-07
12476,4.63E-07
12477,4.48E-07
12478,4.61E-07
12479,4.47E-07
12480,4.74E-07
12481,4.32E-07
12482,4.52E-07
12483,4.80E-07
12484,4.65E-07
12485,4.60E-07
12486,4.71E-07
12487,4.21E-07
12488,4.43E-07
12489,4.67E-07
12490,4.70E-07
12491,4.40E-07
12492,4.67E-07
12493,4.56E-07
12494,4.31E-07
12495,4.40E-07
12496,4.32E-07
12497,4.60E-07
12498,4.67E-07
12499,4.58E-07
12500,4.72E-07
12501,4.70E-07
12502,4.50E-07
12503,4.44E-07
12504,4.92E-07
12505,4.71E-07
12506,4.64E-07
12507,4.77E-07
12508,4.55E-07
12509,4.46E-07
12510,4.57E-07
12511,4.60E-07
12512,4.95E-07
12513,5.12E-07
12514,4.99E-07
12515,5.21E-07
12516,5.07E-07
12517,4.60E-07
12518,4.57E-07
12519,4.59E-07
12520,4.79E-07
12521,4.48E-07
12522,4.93E-07
12523,4.27E-07
12524,4.75E-07
12525,4.86E-07
12526,4.80E-07
12527,4.79E-07
12528,4.57E-07
12529,4.77E-07
12530,4.85E-07
12531,4.45E-07
12532,4.66E-07
12533,4.59E-07
12534,4.91E-07
12535,4.61E-07
12536,4.69E-07
12537,4.59E-07
12538,4.98E-07
12539,4.63E-07
12540,4.94E-07
12541,4.60E-07
12542,4.72E-07
12543,4.85E-07
12544,4.39E-07
12545,4.83E-07
12546,4.52E-07
12547,4.39E-07
12548,4.55E-07
12549,4.74E-07
12550,4.63E-07
12551,4.20E-07
12552,4.62E-07
12553,4.91E-07
12554,4.47E-07
12555,4.62E-07
12556,4.49E-07
12557,4.38E-07
12558,4.45E-07
12559,5.17E-07
12560,4.70E-07
12561,4.61E-07
12562,4.71E-07
12563,4.39E-07
12564,5.00E-07
12565,4.84E-07
12566,4.55E-07
12567,4.41E-07
12568,4.65E-07
12569,4.60E-07
12570,4.44E-07
12571,4.73E-07
12572,4.31E-07
12573,4.78E-07
12574,4.81E-07
12575,4.55E-07
12576,4.55E-07
12577,4.18E-07
12578,4.66E-07
12579,4.70E-07
12580,4.76E-07
12581,4.37E-07
12582,4.26E-07
12583,3.96E-07
12584,4.93E-07
12585,5.06E-07
12586,4.51E-07
12587,4.62E-07
12588,4.55E-07
12589,4.68E-07
12590,4.57E-07
12591,4.65E-07
12592,4.66E-07
12593,4.46E-07
12594,4.46E-07
12595,4.64E-07
12596,4.51E-07
12597,4.64E-07
12598,4.64E-07
12599,4.95E-07
12600,4.24E-07
12601,4.84E-07
12602,4.68E-07
12603,4.59E-07
12604,4.36E-07
12605,4.34E-07
12606,4.71E-07
12607,4.68E-07
12608,4.63E-07
12609,4.33E-07
12610,4.42E-07
12611,4.51E-07
12612,4.37E-07
12613,4.82E-07
12614,4.64E-07
12615,4.85E-07
12616,4.42E-07
12617,4.53E-07
12618,4.67E-07
12619,4.59E-07
12620,4.99E-07
12621,5.12E-07
12622,4.95E-07
12623,4.43E-07
12624,4.57E-07
12625,4.76E-07
12626,4.83E-07
12627,4.71E-07
12628,4.80E-07
12629,4.64E-07
12630,4.57E-07
12631,4.47E-07
12632,4.70E-07
12633,4.41E-07
12634,4.45E-07
12635,4.35E-07
12636,4.89E-07
12637,4.77E-07
12638,4.43E-07
12639,4.49E-07
12640,4.32E-07
12641,5.07E-07
12642,4.63E-07
12643,4.84E-07
12644,4.64E-07
12645,4.82E-07
12646,4.55E-07
12647,4.22E-07
12648,4.70E-07
12649,4.78E-07
12650,4.92E-07
12651,4.22E-07
12652,4.96E-07
12653,4.65E-07
12654,4.60E-07
12655,4.91E-07
12656,5.36E-07
12657,6.04E-07
12658,5.22E-07
12659,5.17E-07
12660,5.06E-07
12661,4.73E-07
12662,4.91E-07
12663,4.55E-07
12664,4.76E-07
12665,4.44E-07
12666,4.71E-07
12667,4.21E-07
12668,4.44E-07
12669,4.95E-07
12670,4.58E-07
12671,4.90E-07
12672,4.56E-07
12673,4.97E-07
12674,4.96E-07
12675,4.53E-07
12676,4.94E-07
12677,4.52E-07
12678,4.44E-07
12679,4.57E-07
12680,5.13E-07
12681,4.45E-07
12682,4.64E-07
12683,4.89E-07
12684,4.89E-07
12685,4.94E-07
12686,4.78E-07
12687,4.69E-07
12688,4.76E-07
12689,4.70E-07
12690,4.67E-07
12691,4.23E-07
12692,4.37E-07
12693,4.44E-07
12694,4.60E-07
12695,4.50E-07
12696,4.49E-07
12697,5.05E-07
12698,4.66E-07
12699,5.13E-07
12700,4.58E-07
12701,4.70E-07
12702,4.58E-07
12703,4.79E-07
12704,5.04E-07
12705,4.64E-07
12706,5.09E-07
12707,4.90E-07
12708,4.22E-07
12709,4.56E-07
12710,4.70E-07
12711,4.57E-07
12712,4.48E-07
12713,5.03E-07
12714,4.79E-07
12715,5.25E-07
12716,4.67E-07
12717,4.55E-07
12718,4.67E-07
12719,4.63E-07
12720,4.80E-07
12721,4.86E-07
12722,4.48E-07
12723,4.28E-07
12724,4.41E-07
12725,4.52E-07
12726,4.68E-07
12727,4.66E-07
12728,4.63E-07
12729,4.71E-07
12730,4.62E-07
12731,4.61E-07
12732,4.66E-07
12733,4.25E-07
12734,4.82E-07
12735,5.31E-07
12736,4.92E-07
12737,4.66E-07
12738,4.37E-07
12739,4.89E-07
12740,4.62E-07
12741,4.62E-07
12742,4.32E-07
12743,4.80E-07
12744,4.52E-07
12745,4.54E-07
12746,4.83E-07
12747,4.55E-07
12748,4.41E-07
12749,4.30E-07
12750,4.61E-07
12751,4.70E-07
12752,4.61E-07
12753,4.67E-07
12754,4.70E-07
12755,4.62E-07
12756,5.16E-07
12757,4.39E-07
12758,4.77E-07
12759,4.64E-07
12760,4.57E-07
12761,4.85E-07
12762,4.61E-07
12763,4.42E-07
12764,4.25E-07
12765,4.66E-07
12766,4.82E-07
12767,4.54E-07
12768,4.54E-07
12769,4.53E-07
12770,4.76E-07
12771,4.82E-07
12772,4.55E-07
12773,4.89E-07
12774,4.69E-07
12775,4.57E-07
12776,4.76E-07
12777,4.51E-07
12778,4.92E-07
12779,4.96E-07
12780,4.61E-07
12781,4.38E-07
12782,4.75E-07
12783,4.45E-07
12784,4.32E-07
12785,4.88E-07
12786,4.60E-07
12787,4.66E-07
12788,4.91E-07
12789,4.37E-07
12790,4.76E-07
12791,4.47E-07
12792,4.23E-07
12793,4.77E-07
12794,4.68E-07
12795,4.55E-07
12796,4.85E-07
12797,4.60E-07
